lat,lon,transectid,surveydate,pr_hard_coral,pr_algae,pr_soft_coral,pr_oth_invert,pr_other,country,geometry,wind_speed,Chlor,solar_rad,solar_rad_clear_sky,elevation,DHW,SST,par,closest_port,year,distance_urban,dist_marine_protection,agr_type,Broad_type,dist_agr_AUS,distance_to_mine_area,nigh_avg_2012,nigh_avg_2013,nigh_avg_2014,nigh_avg_2015,nigh_avg_2016,nigh_avg_2017,nigh_avg_2018,fish_hours_2012,fish_hours_2014,fish_hours_2017,fish_hours_2016,distance_agr_land,wind_12_monthly_avg,wind_12_monthly_min,wind_12_monthly_max,wind_12_monthly_range,wind_2year_exclude_avg,wind_2year_exclude_min,wind_2year_exclude_max,wind_2year_exclude_range,wind_all_year_avg,wind_all_year_min,wind_all_year_max,wind_all_year_range,wind_120_monthly_avg,wind_120_monthly_min,wind_120_monthly_max,wind_120_monthly_range,solar_12_monthly_avg,solar_12_monthly_min,solar_12_monthly_max,solar_12_monthly_range,solar_all_year_avg,solar_all_year_min,solar_all_year_max,solar_all_year_range,solar_240_monthly_avg,solar_240_monthly_min,solar_240_monthly_max,solar_240_monthly_range,clear_rad_solar_12_monthly_avg,clear_rad_solar_12_monthly_min,clear_rad_solar_12_monthly_max,clear_rad_solar_12_monthly_range,clear_rad_solar_all_year_avg,clear_rad_solar_all_year_min,clear_rad_solar_all_year_max,clear_rad_solar_all_year_range,SST_12_monthly_avg,SST_12_monthly_min,SST_12_monthly_max,SST_12_monthly_range,SST_120_monthly_avg,SST_120_monthly_min,SST_120_monthly_max,SST_120_monthly_range,SST_240_monthly_avg,SST_240_monthly_min,SST_240_monthly_max,SST_240_monthly_range,SST_2year_exclude_avg,SST_2year_exclude_min,SST_2year_exclude_max,SST_2year_exclude_range,SST_all_year_avg,SST_all_year_min,SST_all_year_max,SST_all_year_range,DHW_12_monthly_avg,DHW_12_monthly_min,DHW_12_monthly_max,DHW_12_monthly_range,DHW_120_monthly_avg,DHW_120_monthly_min,DHW_120_monthly_max,DHW_120_monthly_range,DHW_240_monthly_avg,DHW_240_monthly_min,DHW_240_monthly_max,DHW_240_monthly_range,DHW_2year_exclude_avg,DHW_2year_exclude_min,DHW_2year_exclude_max,DHW_2year_exclude_range,DHW_all_year_avg,DHW_all_year_min,DHW_all_year_max,DHW_all_year_range
-16.175264,145.891157,10003,2017-10,0.1385,0.5264,0.0324,0.0058,0.2968,AUS,POINT (-16.175264 145.891157),6.6870174407959,0.29723138,21459968,26170368,-2,0,26.13,59.118,540.919943710258,2017,60093.8203880402,44582.1154814013,bananas,Fruits,47744.34032426,620080.904654736,0.049878664,0.015724408,0.0036124324,0.09982752,0.06623989,0.09437549,0.038027342,0,695.3762,1370.9068,718.3531,96687.0662723095,7.63930205,4.2583704,10.769144,6.5107736,7.57456278333333,4.70782,9.904726,5.196906,7.72241214752475,7.72241214752475,7.72241214752475,7.72241214752475,7.8250829525,4.0211487,11.247287,7.2261383,18736320.6666667,13006336,24910336,11904000,19212626.8275862,19212626.8275862,19212626.8275862,19212626.8275862,,,,,23416105.3333333,17558016,27472896,9914880,23413934.3448276,23413934.3448276,23413934.3448276,23413934.3448276,27.5163931131592,25.4173333333333,29.9277419354839,4.51040860215059,27.4049813242668,24.6841935483871,30.1744827586207,5.4902892102336,27.2360018329449,24.421935483871,30.1744827586207,5.7525472747497,27.5201101367039,25.3045161290323,30.1744827586207,4.8699666295884,27.0428721989546,27.0428721989546,27.0428721989546,27.0428721989546,2.6451644265233,0,10.143,10.143,1.05896827912849,0,11.4846666666667,11.4846666666667,0.717904460092342,0,11.4846666666667,11.4846666666667,1.59674017647474,0,11.4846666666667,11.4846666666667,0.533091387227729,0.533091387227729,0.533091387227729,0.533091387227729
-16.132228,145.823361,14009,2017-10,0.1715,0.696,0.1088,0.022,0.0018,AUS,POINT (-16.132228 145.823361),6.0564022064209,0.22661722,21233664,26209792,-5,0,26.1212903225806,59.334,436.194718329828,2017,58036.8637813076,36789.5771978097,bananas,Fruits,42100.165436198,621839.060870607,0.049878664,0.015724408,0.0036124324,0.09982752,0.06623989,0.09437549,0.038027342,0,716.6445,1461.0227,777.4435,100817.870879457,7.63930205,4.2583704,10.769144,6.5107736,7.57456278333333,4.70782,9.904726,5.196906,7.72241214752475,7.72241214752475,7.72241214752475,7.72241214752475,7.8250829525,4.0211487,11.247287,7.2261383,18736320.6666667,13006336,24910336,11904000,19212626.8275862,19212626.8275862,19212626.8275862,19212626.8275862,,,,,23416105.3333333,17558016,27472896,9914880,23413934.3448276,23413934.3448276,23413934.3448276,23413934.3448276,27.5082837941628,25.409,29.9254838709677,4.5164838709677,27.3949336242209,24.6722580645161,30.1741379310345,5.5018798665184,27.2265343065267,24.4338709677419,30.1741379310345,5.7402669632926,27.5130113154828,25.2883870967742,30.1741379310345,4.8857508342603,27.0341634350742,27.0341634350742,27.0341634350742,27.0341634350742,2.72109850230415,0,10.466,10.466,1.06830860855095,0,11.698,11.698,0.730460992593181,0,11.698,11.698,1.62478383499303,0,11.698,11.698,0.536858331303325,0.536858331303325,0.536858331303325,0.536858331303325
-16.117886,145.861445,14010,2017-10,0.0873,0.8028,0.0924,0.0148,0.0024,AUS,POINT (-16.117886 145.861445),6.5502986907959,0.29723138,21552640,26272768,-3,0,26.1212903225806,59.408,281.217150720197,2017,62007.7519560488,40764.6803224605,bananas,Fruits,46469.0148935118,617820.788480878,0.049878664,0.015724408,0.0036124324,0.09982752,0.06623989,0.09437549,0.038027342,0,689.3886,1383.627,692.2041,102690.342736615,7.636718175,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105,7.71218482574257,7.71218482574257,7.71218482574257,7.71218482574257,7.82153678916667,3.980621,11.245822,7.265201,18740630,13016064,24953344,11937280,19221639.7931034,19221639.7931034,19221639.7931034,19221639.7931034,,,,,23426729.3333333,17625600,27395072,9769472,23429047.1724138,23429047.1724138,23429047.1724138,23429047.1724138,27.5225573476703,25.424,29.921935483871,4.497935483871,27.4146687275986,24.6925806451613,30.1731034482759,5.4805228031146,27.2455029085448,24.4158064516129,30.1731034482759,5.75729699666301,27.5276730571446,25.317,30.1731034482759,4.8561034482759,27.0521922653236,27.0521922653236,27.0521922653236,27.0521922653236,2.68355677163338,0,10.3033333333333,10.3033333333333,1.07678907295584,0,11.4783333333333,11.4783333333333,0.734838878957219,0,11.4783333333333,11.4783333333333,1.59713238805904,0,11.4783333333333,11.4783333333333,0.537374630702595,0.537374630702595,0.537374630702595,0.537374630702595
-16.080297,145.859033,14011,2017-10,0.1139,0.813,0.0426,0.0084,0.0218,AUS,POINT (-16.080297 145.859033),6.5502986907959,0.29723138,21552640,26272768,-4,0,26.1190322580645,60.028,108.468300442745,2017,64868.4524639776,40589.535371358,bananas,Fruits,47854.4294584653,615076.368260366,0.048901208,0.015724408,0.00050438,0.058304597,0.06623989,0.08352024,0.038916014,0,657.6589,1327.6011,658.3257,106832.759282127,7.636718175,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105,7.71218482574257,7.71218482574257,7.71218482574257,7.71218482574257,7.82153678916667,3.980621,11.245822,7.265201,18740630,13016064,24953344,11937280,19221639.7931034,19221639.7931034,19221639.7931034,19221639.7931034,,,,,23426729.3333333,17625600,27395072,9769472,23429047.1724138,23429047.1724138,23429047.1724138,23429047.1724138,27.5225573476703,25.424,29.921935483871,4.497935483871,27.4146687275986,24.6925806451613,30.1731034482759,5.4805228031146,27.2455029085448,24.4158064516129,30.1731034482759,5.75729699666301,27.5276730571446,25.317,30.1731034482759,4.8561034482759,27.0521922653236,27.0521922653236,27.0521922653236,27.0521922653236,2.68355677163338,0,10.3033333333333,10.3033333333333,1.07678907295584,0,11.4783333333333,11.4783333333333,0.734838878957219,0,11.4783333333333,11.4783333333333,1.59713238805904,0,11.4783333333333,11.4783333333333,0.537374630702595,0.537374630702595,0.537374630702595,0.537374630702595
-15.39642,145.766818,12037,2017-10,0.0949,0.8121,0.0726,0.0184,0.0015,AUS,POINT (-15.39642 145.766818),7.3364315032959,0.4969737,21928960,26290688,-2,0,26.1516129032258,58.674,524.242060296797,2017,66903.8912213734,53451.6341826807,bananas,Fruits,102060.555812252,572296.011613921,0.035691235,1.2220535,0.037455592,0.12648132,0.06623989,0.06610508,0.06485351,0,192.56,894.9002,257.185,86304.6212434453,7.63930205,4.2583704,10.769144,6.5107736,7.57456278333333,4.70782,9.904726,5.196906,7.72241214752475,7.72241214752475,7.72241214752475,7.72241214752475,7.8250829525,4.0211487,11.247287,7.2261383,18736320.6666667,13006336,24910336,11904000,19212626.8275862,19212626.8275862,19212626.8275862,19212626.8275862,,,,,23416105.3333333,17558016,27472896,9914880,23413934.3448276,23413934.3448276,23413934.3448276,23413934.3448276,27.5082837941628,25.409,29.9254838709677,4.5164838709677,27.3949336242209,24.6722580645161,30.1741379310345,5.5018798665184,27.2265343065267,24.4338709677419,30.1741379310345,5.7402669632926,27.5130113154828,25.2883870967742,30.1741379310345,4.8857508342603,27.0341634350742,27.0341634350742,27.0341634350742,27.0341634350742,2.72109850230415,0,10.466,10.466,1.06830860855095,0,11.698,11.698,0.730460992593181,0,11.698,11.698,1.62478383499303,0,11.698,11.698,0.536858331303325,0.536858331303325,0.536858331303325,0.536858331303325
-15.390548,145.781839,12036,2017-10,0.1118,0.7337,0.1222,0.0232,0.0091,AUS,POINT (-15.390548 145.781839),7.3364315032959,0.4969737,21928960,26290688,-26,0,26.1516129032258,58.674,206.356503194656,2017,67631.3105911439,54042.8063619204,bananas,Fruits,103213.402348985,570626.71840364,0.035691235,1.2220535,0.037455592,0.12648132,0.06623989,0.06610508,0.06485351,0,192.56,803.8346,243.1285,87581.1032951631,7.636718175,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105,7.71218482574257,7.71218482574257,7.71218482574257,7.71218482574257,7.82153678916667,3.980621,11.245822,7.265201,18740630,13016064,24953344,11937280,19221639.7931034,19221639.7931034,19221639.7931034,19221639.7931034,,,,,23426729.3333333,17625600,27395072,9769472,23429047.1724138,23429047.1724138,23429047.1724138,23429047.1724138,27.5225573476703,25.424,29.921935483871,4.497935483871,27.4146687275986,24.6925806451613,30.1731034482759,5.4805228031146,27.2455029085448,24.4158064516129,30.1731034482759,5.75729699666301,27.5276730571446,25.317,30.1731034482759,4.8561034482759,27.0521922653236,27.0521922653236,27.0521922653236,27.0521922653236,2.68355677163338,0,10.3033333333333,10.3033333333333,1.07678907295584,0,11.4783333333333,11.4783333333333,0.734838878957219,0,11.4783333333333,11.4783333333333,1.59713238805904,0,11.4783333333333,11.4783333333333,0.537374630702595,0.537374630702595,0.537374630702595,0.537374630702595
-15.343339,145.788655,12038,2017-10,0.1012,0.8128,0.0591,0.0148,0.012,AUS,POINT (-15.343339 145.788655),7.2802791595459,0.4969737,21881856,26247168,-1,0,26.1554838709677,58.444,398.309398369433,2017,64770.1544555341,50855.9100425746,bananas,Fruits,108404.574807282,566816.37734984,0.035691235,1.2220535,0.037455592,0.12648132,0.06623989,0.06610508,0.06485351,0,192.56,852.43,284.338,86603.2408647827,7.636718175,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105,7.71218482574257,7.71218482574257,7.71218482574257,7.71218482574257,7.82153678916667,3.980621,11.245822,7.265201,18740630,13016064,24953344,11937280,19221639.7931034,19221639.7931034,19221639.7931034,19221639.7931034,,,,,23426729.3333333,17625600,27395072,9769472,23429047.1724138,23429047.1724138,23429047.1724138,23429047.1724138,27.5225573476703,25.424,29.921935483871,4.497935483871,27.4146687275986,24.6925806451613,30.1731034482759,5.4805228031146,27.2455029085448,24.4158064516129,30.1731034482759,5.75729699666301,27.5276730571446,25.317,30.1731034482759,4.8561034482759,27.0521922653236,27.0521922653236,27.0521922653236,27.0521922653236,2.68355677163338,0,10.3033333333333,10.3033333333333,1.07678907295584,0,11.4783333333333,11.4783333333333,0.734838878957219,0,11.4783333333333,11.4783333333333,1.59713238805904,0,11.4783333333333,11.4783333333333,0.537374630702595,0.537374630702595,0.537374630702595,0.537374630702595
-14.956771,145.703541,12033,2017-10,0.0801,0.8436,0.0419,0.0184,0.0159,AUS,POINT (-14.956771 145.703541),7.2907772064209,0.09645991,21873664,26178560,-30,0,26.1670967741935,60.065998,523.086007432093,2017,41520.7965977088,29605.0389283845,bananas,Fruits,147733.463922339,549080.660439817,0.04769796,1.2220535,0.037455592,0.00089391717,0.06623989,0.07687114,0.07147461,0,156.1737,1297.363,1105.7749,75886.2713746673,7.636718175,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105,7.71218482574257,7.71218482574257,7.71218482574257,7.71218482574257,7.82153678916667,3.980621,11.245822,7.265201,18740630,13016064,24953344,11937280,19221639.7931034,19221639.7931034,19221639.7931034,19221639.7931034,,,,,23426729.3333333,17625600,27395072,9769472,23429047.1724138,23429047.1724138,23429047.1724138,23429047.1724138,27.5163931131592,25.4173333333333,29.9277419354839,4.51040860215059,27.4049813242668,24.6841935483871,30.1744827586207,5.4902892102336,27.2360018329449,24.421935483871,30.1744827586207,5.7525472747497,27.5201101367039,25.3045161290323,30.1744827586207,4.8699666295884,27.0428721989546,27.0428721989546,27.0428721989546,27.0428721989546,2.6451644265233,0,10.143,10.143,1.05896827912849,0,11.4846666666667,11.4846666666667,0.717904460092342,0,11.4846666666667,11.4846666666667,1.59674017647474,0,11.4846666666667,11.4846666666667,0.533091387227729,0.533091387227729,0.533091387227729,0.533091387227729
-14.947281,145.698386,12034,2017-10,0.091,0.755,0.11,0.029,0.0149,AUS,POINT (-14.947281 145.698386),7.2907772064209,0.09645991,21873664,26178560,-4,0,26.1670967741935,60.065998,348.532175881491,2017,41046.3677648753,29404.4869744336,bananas,Fruits,148673.081484215,548956.903626496,0.04769796,1.2220535,0.037455592,0.00089391717,0.06623989,0.07687114,0.07147461,0,139.8443,1277.5932,1107.2117,75605.2842980884,8.211832125,4.7998743,11.213968,6.4140937,7.92519957083333,5.4210615,10.650888,5.2298265,8.0427826450495,8.0427826450495,8.0427826450495,8.0427826450495,8.0986058675,4.4164124,11.404513,6.9881006,18808086,12564992,24879616,12314624,19237370.5517241,19237370.5517241,19237370.5517241,19237370.5517241,,,,,23602985.3333333,17298432,28169216,10870784,23556835.3103448,23556835.3103448,23556835.3103448,23556835.3103448,27.1174742063492,24.8864516129032,29.8706451612903,4.9841935483871,26.8906372203683,23.481935483871,29.8768965517241,6.3949610678531,26.7309308923495,23.1945161290323,29.8768965517241,6.6823804226918,27.1541122411145,24.6954838709677,29.8768965517241,5.1814126807564,26.5586179236719,26.5586179236719,26.5586179236719,26.5586179236719,1.6960787250384,0,6.61333333333333,6.61333333333333,0.518061643227925,0,7.472,7.472,0.352028187403994,0,7.472,7.472,1.08669219216237,0,7.472,7.472,0.264832126508758,0.264832126508758,0.264832126508758,0.264832126508758
-14.936461,145.684025,12030,2017-10,0.1043,0.741,0.1221,0.0284,0.004,AUS,POINT (-14.936461 145.684025),7.2907772064209,0.09645991,21873664,26178560,-1,0,26.178064516129,60.065998,584.684731229193,2017,39636.3993077948,28389.0210564987,bananas,Fruits,149586.7724643,549579.727851679,0.04769796,1.2220535,0.037455592,0.00089391717,0.06623989,0.07687114,0.07147461,0,139.4274,1265.9982,1125.6089,74428.6604618071,2.38653506666667,1.5620579,2.9284327,1.3663748,2.31110452916667,1.5566725,3.3610935,1.804421,2.38048955742574,2.38048955742574,2.38048955742574,2.38048955742574,2.37175853583333,1.3301158,3.564427,2.2343112,18298219.3333333,12612608,23038976,10426368,18919815.7758621,18919815.7758621,18919815.7758621,18919815.7758621,,,,,23435646.6666667,18975232,25942528,6967296,23497204.9655172,23497204.9655172,23497204.9655172,23497204.9655172,28.9511283922171,27.5312903225806,30.3676666666667,2.83637634408609,28.7874565705722,26.6322580645161,30.5033333333333,3.8710752688172,28.7052470871515,26.4529032258065,30.5033333333333,4.05043010752682,28.8693193109187,26.6322580645161,30.5033333333333,3.8710752688172,28.5933581464712,28.5933581464712,28.5933581464712,28.5933581464712,0.104700332821301,0,0.45,0.45,0.117367031048608,0,1.3,1.3,0.109978032138885,0,1.3,1.3,0.179790770609319,0,0.988333333333333,0.988333333333333,0.109682266289372,0.109682266289372,0.109682266289372,0.109682266289372
-14.626032,145.634322,12004,2017-10,0.0429,0.8823,0.0247,0.0165,0.0335,AUS,POINT (-14.626032 145.634322),7.2224178314209,0.08042026,21949952,26078208,-45,0,26.1958064516129,58.856,641.020769183033,2017,51958.4904489447,19432.8429449717,sugar cane,Other crops,182783.328695657,535333.495249695,0.05443509,1.2220535,0.021131855,0.0019766546,0.1935582,0.072830155,0.041240234,0,130.7599,1231.7071,820.2337,85918.6039891004,2.38653506666667,1.5620579,2.9284327,1.3663748,2.31110452916667,1.5566725,3.3610935,1.804421,2.38048955742574,2.38048955742574,2.38048955742574,2.38048955742574,2.37175853583333,1.3301158,3.564427,2.2343112,18298219.3333333,12612608,23038976,10426368,18919815.7758621,18919815.7758621,18919815.7758621,18919815.7758621,,,,,23435646.6666667,18975232,25942528,6967296,23497204.9655172,23497204.9655172,23497204.9655172,23497204.9655172,28.9511283922171,27.5312903225806,30.3676666666667,2.83637634408609,28.7874565705722,26.6322580645161,30.5033333333333,3.8710752688172,28.7052470871515,26.4529032258065,30.5033333333333,4.05043010752682,28.8693193109187,26.6322580645161,30.5033333333333,3.8710752688172,28.5933581464712,28.5933581464712,28.5933581464712,28.5933581464712,0.104700332821301,0,0.45,0.45,0.117367031048608,0,1.3,1.3,0.109978032138885,0,1.3,1.3,0.179790770609319,0,0.988333333333333,0.988333333333333,0.109682266289372,0.109682266289372,0.109682266289372,0.109682266289372
-14.589404,145.632742,12028,2017-10,0.0862,0.8798,0.0201,0.0121,0.0016,AUS,POINT (-14.589404 145.632742),7.2468318939209,0.08042026,22032896,25972736,-4,0,26.2090322580645,58.904,302.415803828462,2017,54997.390787563,20673.6772702663,sugar cane,Other crops,186776.027275178,532737.573271018,0.061026625,1.2220535,0.021131855,0.0031811201,0.1935582,0.06831907,0.05251953,0,128.8108,1140.0026,561.8639,88436.2790925724,2.38653506666667,1.5620579,2.9284327,1.3663748,2.31110452916667,1.5566725,3.3610935,1.804421,2.38048955742574,2.38048955742574,2.38048955742574,2.38048955742574,2.37175853583333,1.3301158,3.564427,2.2343112,18298219.3333333,12612608,23038976,10426368,18919815.7758621,18919815.7758621,18919815.7758621,18919815.7758621,,,,,23435646.6666667,18975232,25942528,6967296,23497204.9655172,23497204.9655172,23497204.9655172,23497204.9655172,28.9511283922171,27.5312903225806,30.3676666666667,2.83637634408609,28.7874565705722,26.6322580645161,30.5033333333333,3.8710752688172,28.7052470871515,26.4529032258065,30.5033333333333,4.05043010752682,28.8693193109187,26.6322580645161,30.5033333333333,3.8710752688172,28.5933581464712,28.5933581464712,28.5933581464712,28.5933581464712,0.104700332821301,0,0.45,0.45,0.117367031048608,0,1.3,1.3,0.109978032138885,0,1.3,1.3,0.179790770609319,0,0.988333333333333,0.988333333333333,0.109682266289372,0.109682266289372,0.109682266289372,0.109682266289372
-14.57076,145.616094,12005,2017-10,0.0591,0.7207,0.0187,0.0067,0.1945,AUS,POINT (-14.57076 145.616094),7.5293025970459,0.5723039,22146048,25955328,-34,0,26.2090322580645,59.302,428.769667378491,2017,55594.1958980479,20127.2829977549,sugar cane,Other crops,188550.786347325,532699.584280705,0.061026625,0.57115674,0.021131855,0.0031811201,0.1935582,0.06831907,0.05251953,0,104.1539,1027.4842,513.4377,88514.2490683926,4.97696885833333,2.96489,6.5054717,3.5405817,4.74692613333333,3.0566726,6.969736,3.9130634,4.90042813415842,4.90042813415842,4.90042813415842,4.90042813415842,4.90151929416667,2.452251,7.764134,5.311883,19833366,13569024,24794624,11225600,20522155.1034483,20522155.1034483,20522155.1034483,20522155.1034483,,,,,23816062.6666667,19335680,26402816,7067136,23869579.0344828,23869579.0344828,23869579.0344828,23869579.0344828,28.9511283922171,27.5312903225806,30.3676666666667,2.83637634408609,28.7874565705722,26.6322580645161,30.5033333333333,3.8710752688172,28.7052470871515,26.4529032258065,30.5033333333333,4.05043010752682,28.8693193109187,26.6322580645161,30.5033333333333,3.8710752688172,28.5933581464712,28.5933581464712,28.5933581464712,28.5933581464712,0.104700332821301,0,0.45,0.45,0.117367031048608,0,1.3,1.3,0.109978032138885,0,1.3,1.3,0.179790770609319,0,0.988333333333333,0.988333333333333,0.109682266289372,0.109682266289372,0.109682266289372,0.109682266289372
-14.50807,145.562205,12025,2017-10,0.1717,0.7665,0.0535,0.0079,0.0001,AUS,POINT (-14.50807 145.562205),7.5293025970459,0.41768283,22146048,25955328,-2,0,26.2196774193548,59.072,319.997132632392,2017,58603.0241857237,21097.7125054571,sugar cane,Other crops,194706.711024648,531517.763739343,0.061026625,0.57115674,0.021131855,0.0031811201,0.1935582,0.06831907,0.05251953,0,0,755.8836,321.2306,89538.8005353601,4.97696885833333,2.96489,6.5054717,3.5405817,4.74692613333333,3.0566726,6.969736,3.9130634,4.90042813415842,4.90042813415842,4.90042813415842,4.90042813415842,4.90151929416667,2.452251,7.764134,5.311883,19833366,13569024,24794624,11225600,20522155.1034483,20522155.1034483,20522155.1034483,20522155.1034483,,,,,23816062.6666667,19335680,26402816,7067136,23869579.0344828,23869579.0344828,23869579.0344828,23869579.0344828,28.9511283922171,27.5312903225806,30.3676666666667,2.83637634408609,28.7874565705722,26.6322580645161,30.5033333333333,3.8710752688172,28.7052470871515,26.4529032258065,30.5033333333333,4.05043010752682,28.8693193109187,26.6322580645161,30.5033333333333,3.8710752688172,28.5933581464712,28.5933581464712,28.5933581464712,28.5933581464712,0.104700332821301,0,0.45,0.45,0.117367031048608,0,1.3,1.3,0.109978032138885,0,1.3,1.3,0.179790770609319,0,0.988333333333333,0.988333333333333,0.109682266289372,0.109682266289372,0.109682266289372,0.109682266289372
-14.477213,145.517052,12027,2017-10,0.0731,0.8633,0.0253,0.0098,0.0283,AUS,POINT (-14.477213 145.517052),7.5293025970459,0.15496348,22146048,25955328,0,0,26.2245161290323,59.144,443.594229316446,2017,59781.4737777299,22277.1081710701,sugar cane,Other crops,197633.565121881,527614.343298579,0.06374021,0.57115674,0.021131855,0.0217844,0.1935582,0.06777065,0.06362305,0,0,753.6326,287.5302,89149.4820530528,5.40879258333333,3.4928231,7.328714,3.8358909,5.10711491666667,3.1741042,7.1193943,3.9452901,5.29055517425743,5.29055517425743,5.29055517425743,5.29055517425743,5.29057569333333,2.5513072,7.8725324,5.3212252,19708438,13563392,24815104,11251712,20408270.4137931,20408270.4137931,20408270.4137931,20408270.4137931,,,,,23797545.3333333,19322368,26382848,7060480,23849399.1724138,23849399.1724138,23849399.1724138,23849399.1724138,28.9511283922171,27.5312903225806,30.3676666666667,2.83637634408609,28.7874565705722,26.6322580645161,30.5033333333333,3.8710752688172,28.7052470871515,26.4529032258065,30.5033333333333,4.05043010752682,28.8693193109187,26.6322580645161,30.5033333333333,3.8710752688172,28.5933581464712,28.5933581464712,28.5933581464712,28.5933581464712,0.104700332821301,0,0.45,0.45,0.117367031048608,0,1.3,1.3,0.109978032138885,0,1.3,1.3,0.179790770609319,0,0.988333333333333,0.988333333333333,0.109682266289372,0.109682266289372,0.109682266289372,0.109682266289372
-14.471768,145.535012,12026,2017-10,0.0751,0.8609,0.0491,0.0089,0.006,AUS,POINT (-14.471768 145.535012),7.5293025970459,0.15496348,22146048,25955328,-4,0,26.2341935483871,59.144,571.896080703761,2017,61059.9724230318,23457.7528171031,sugar cane,Other crops,198414.090850613,527201.975588347,0.06374021,0.57115674,0.021131855,0.0217844,0.1935582,0.06777065,0.06362305,0,0,717.0184,266.534,90805.7184943931,4.02030374166667,2.7167,5.655374,2.938674,3.76978374166667,2.376985,5.518984,3.141999,3.94616338712871,3.94616338712871,3.94616338712871,3.94616338712871,3.92631378833333,1.9541392,5.866427,3.9122878,19477483.3333333,13300736,24631296,11330560,20160665.4482759,20160665.4482759,20160665.4482759,20160665.4482759,,,,,23746217.3333333,19219968,26369536,7149568,23795639.1724138,23795639.1724138,23795639.1724138,23795639.1724138,28.0641187916027,25.9132258064516,29.8932258064516,3.98,27.9316997291965,24.8583870967742,30.7096774193548,5.8512903225806,27.8251016297871,24.6677419354839,30.7096774193548,6.0419354838709,28.0575868811466,25.4596774193548,30.7096774193548,5.25,27.6563150085372,27.6563150085372,27.6563150085372,27.6563150085372,0.28080427547363,0,0.819677419354839,0.819677419354839,0.613887218823384,0,8.21366666666667,8.21366666666667,0.470242128268623,0,8.21366666666667,8.21366666666667,1.1637542330985,0,8.21366666666667,8.21366666666667,0.409111286486178,0.409111286486178,0.409111286486178,0.409111286486178
-13.966082,144.415732,15026,2017-10,0.3031,0.5075,0.0349,0.0135,0.1411,AUS,POINT (-13.966082 144.415732),7.8669490814209,0.5477007,23183360,26053120,-1,0,26.3435483870968,58.918,633.959422698421,2017,148723.124793928,29726.0392309151,sugar cane,Other crops,273035.360568766,473474.60647823,0.013469768,0.6663127,0.46871865,0.0013931165,0.1935582,0.056071736,0.063974604,0,0,893.8266,979.6295,143324.597122844,4.02030374166667,2.7167,5.655374,2.938674,3.76978374166667,2.376985,5.518984,3.141999,3.94616338712871,3.94616338712871,3.94616338712871,3.94616338712871,3.92631378833333,1.9541392,5.866427,3.9122878,19477483.3333333,13300736,24631296,11330560,20160665.4482759,20160665.4482759,20160665.4482759,20160665.4482759,,,,,23746217.3333333,19219968,26369536,7149568,23795639.1724138,23795639.1724138,23795639.1724138,23795639.1724138,28.0641187916027,25.9132258064516,29.8932258064516,3.98,27.9316997291965,24.8583870967742,30.7096774193548,5.8512903225806,27.8251016297871,24.6677419354839,30.7096774193548,6.0419354838709,28.0575868811466,25.4596774193548,30.7096774193548,5.25,27.6563150085372,27.6563150085372,27.6563150085372,27.6563150085372,0.28080427547363,0,0.819677419354839,0.819677419354839,0.613887218823384,0,8.21366666666667,8.21366666666667,0.470242128268623,0,8.21366666666667,8.21366666666667,1.1637542330985,0,8.21366666666667,8.21366666666667,0.409111286486178,0.409111286486178,0.409111286486178,0.409111286486178
-13.949991,144.379683,15027,2017-10,0.2328,0.6353,0.0839,0.0251,0.0229,AUS,POINT (-13.949991 144.379683),7.8669490814209,0.79598826,23183360,26053120,-2,0,26.3403225806452,58.702,34.2238161277739,2017,152625.230841421,29155.2862996131,sugar cane,Other crops,276144.944800809,472297.741857368,0.013469768,0.6663127,0.46871865,0.0013931165,0.1935582,0.056071736,0.063974604,0,0,1030.8581,1201.4996,146697.014866066,4.02030374166667,2.7167,5.655374,2.938674,3.76978374166667,2.376985,5.518984,3.141999,3.94616338712871,3.94616338712871,3.94616338712871,3.94616338712871,3.92631378833333,1.9541392,5.866427,3.9122878,19477483.3333333,13300736,24631296,11330560,20160665.4482759,20160665.4482759,20160665.4482759,20160665.4482759,,,,,23746217.3333333,19219968,26369536,7149568,23795639.1724138,23795639.1724138,23795639.1724138,23795639.1724138,28.9511283922171,27.5312903225806,30.3676666666667,2.83637634408609,28.7874565705722,26.6322580645161,30.5033333333333,3.8710752688172,28.7052470871515,26.4529032258065,30.5033333333333,4.05043010752682,28.8693193109187,26.6322580645161,30.5033333333333,3.8710752688172,28.5933581464712,28.5933581464712,28.5933581464712,28.5933581464712,0.104700332821301,0,0.45,0.45,0.117367031048608,0,1.3,1.3,0.109978032138885,0,1.3,1.3,0.179790770609319,0,0.988333333333333,0.988333333333333,0.109682266289372,0.109682266289372,0.109682266289372,0.109682266289372
