lat,lon,transectid,surveydate,pr_hard_coral,pr_algae,pr_soft_coral,pr_oth_invert,pr_other,geometry,wind_speed,Chlor,solar_rad,solar_rad_clear_sky,elevation,id,DHW,SST,par,closest_port,year,distance_urban,dist_marine_protection,Population,Population_growth,agr_type,Broad_type,dist_agr_AUS,mine_area_per_call,distance_to_mine_area,mine_area_per_cell,nigh_avg_2012,nigh_avg_2013,nigh_avg_2014,nigh_avg_2015,nigh_avg_2016,nigh_avg_2017,nigh_avg_2018,fish_hours_2012,fish_hours_2014,fish_hours_2017,fish_hours_2016,distance_agr_land,wind_12_monthly_avg,wind_12_monthly_min,wind_12_monthly_max,wind_12_monthly_range,wind_2year_exclude_avg,wind_2year_exclude_min,wind_2year_exclude_max,wind_2year_exclude_range,wind_all_year_avg,wind_all_year_min,wind_all_year_max,wind_all_year_range,wind_120_monthly_avg,wind_120_monthly_min,wind_120_monthly_max,wind_120_monthly_range,solar_12_monthly_avg,solar_12_monthly_min,solar_12_monthly_max,solar_12_monthly_range,solar_all_year_avg,solar_all_year_min,solar_all_year_max,solar_all_year_range,solar_240_monthly_avg,solar_240_monthly_min,solar_240_monthly_max,solar_240_monthly_range,clear_rad_solar_12_monthly_avg,clear_rad_solar_12_monthly_min,clear_rad_solar_12_monthly_max,clear_rad_solar_12_monthly_range,clear_rad_solar_all_year_avg,clear_rad_solar_all_year_min,clear_rad_solar_all_year_max,clear_rad_solar_all_year_range,SST_12_monthly_avg,SST_12_monthly_min,SST_12_monthly_max,SST_12_monthly_range,SST_120_monthly_avg,SST_120_monthly_min,SST_120_monthly_max,SST_120_monthly_range,SST_240_monthly_avg,SST_240_monthly_min,SST_240_monthly_max,SST_240_monthly_range,SST_2year_exclude_avg,SST_2year_exclude_min,SST_2year_exclude_max,SST_2year_exclude_range,SST_all_year_avg,SST_all_year_min,SST_all_year_max,SST_all_year_range,DHW_12_monthly_avg,DHW_12_monthly_min,DHW_12_monthly_max,DHW_12_monthly_range,DHW_120_monthly_avg,DHW_120_monthly_min,DHW_120_monthly_max,DHW_120_monthly_range,DHW_240_monthly_avg,DHW_240_monthly_min,DHW_240_monthly_max,DHW_240_monthly_range,DHW_2year_exclude_avg,DHW_2year_exclude_min,DHW_2year_exclude_max,DHW_2year_exclude_range,DHW_all_year_avg,DHW_all_year_min,DHW_all_year_max,DHW_all_year_range,Fishing_hours,NightLights,country_code,peak1_clusters,peak2_clusters,peak3_clusters,peak4_clusters
-16.188854,145.898146,10002,2017-10,0.1038,0.8329,0.038,0.0073,0.0179,POINT (145.898146 -16.188854),6.687017440795901,0.29723138,21459968,26170368,-12,29655,0.0,26.13,59.118,235.445239440904,2017,59751.7363124125,45597.4079821334,24601860,1.6845231084543402,bananas,Fruits,48190.650162519865,0.19577038,620630.8169559768,0.19577038,0.049878664,0.015724408,0.0036124323999999998,0.09982752,0.06623989,0.09437549,0.038027342,0.0,693.6273999999999,1388.8678999999993,726.0017,95287.03809118476,7.636718174999999,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105000000001,7.712184825742574,7.712184825742574,7.712184825742574,7.712184825742574,7.821536789166667,3.9806209999999997,11.245822,7.265200999999999,18740630.0,13016064.0,24953344.0,11937280.0,19221639.79310345,19221639.79310345,19221639.79310345,19221639.79310345,,,,,23426729.33333333,17625600.0,27395072.0,9769472.0,23429047.17241379,23429047.17241379,23429047.17241379,23429047.17241379,27.516393113159236,25.4173333333333,29.92774193548389,4.510408602150591,27.404981324266824,24.684193548387107,30.1744827586207,5.490289210233594,27.23600183294489,24.421935483871003,30.1744827586207,5.7525472747496975,27.52011013670393,25.3045161290323,30.1744827586207,4.869966629588402,27.042872198954573,27.042872198954573,27.042872198954573,27.042872198954573,2.6451644265232974,0.0,10.143,10.143,1.0589682791284851,0.0,11.484666666666698,11.484666666666698,0.7179044600923425,0.0,11.484666666666698,11.484666666666698,1.5967401764747438,0.0,11.484666666666698,11.484666666666698,0.5330913872277291,0.5330913872277291,0.5330913872277291,0.5330913872277291,1388.8678999999993,0.09437549,0.0,43,8,5,5
-16.175264000000002,145.891157,10003,2017-10,0.1385,0.5264,0.0324,0.0058,0.2968,POINT (145.891157 -16.175264),6.687017440795901,0.29723138,21459968,26170368,-2,29655,0.0,26.13,59.118,540.919943710258,2017,60093.820388040185,44582.1154814013,24601860,1.6845231084543402,bananas,Fruits,47744.34032426,0.19577038,620080.9046547358,0.19577038,0.049878664,0.015724408,0.0036124323999999998,0.09982752,0.06623989,0.09437549,0.038027342,0.0,695.3761999999997,1370.9068,718.3531,96687.06627230947,7.63930205,4.2583704000000004,10.769144,6.510773600000001,7.5745627833333335,4.70782,9.904726,5.196905999999999,7.722412147524753,7.722412147524753,7.722412147524753,7.722412147524753,7.8250829525,4.0211487,11.247287,7.226138300000001,18736320.666666668,13006336.0,24910336.0,11904000.0,19212626.827586208,19212626.827586208,19212626.827586208,19212626.827586208,,,,,23416105.33333333,17558016.0,27472896.0,9914880.0,23413934.344827585,23413934.344827585,23413934.344827585,23413934.344827585,27.516393113159236,25.4173333333333,29.92774193548389,4.510408602150591,27.404981324266824,24.684193548387107,30.1744827586207,5.490289210233594,27.23600183294489,24.421935483871003,30.1744827586207,5.7525472747496975,27.52011013670393,25.3045161290323,30.1744827586207,4.869966629588402,27.042872198954573,27.042872198954573,27.042872198954573,27.042872198954573,2.6451644265232974,0.0,10.143,10.143,1.0589682791284851,0.0,11.484666666666698,11.484666666666698,0.7179044600923425,0.0,11.484666666666698,11.484666666666698,1.5967401764747438,0.0,11.484666666666698,11.484666666666698,0.5330913872277291,0.5330913872277291,0.5330913872277291,0.5330913872277291,1370.9068,0.09437549,0.0,43,8,5,5
-16.132228,145.823361,14009,2017-10,0.1715,0.696,0.1088,0.022000000000000002,0.0018,POINT (145.823361 -16.132228),6.056402206420901,0.22661722,21233664,26209792,-5,28976,0.0,26.1212903225806,59.333999999999996,436.19471832982805,2017,58036.8637813076,36789.577197809704,24601860,1.6845231084543402,bananas,Fruits,42100.16543619802,0.19577038,621839.0608706074,0.19577038,0.049878664,0.015724408,0.0036124323999999998,0.09982752,0.06623989,0.09437549,0.038027342,0.0,716.6444999999999,1461.0226999999998,777.4434999999999,100817.8708794572,7.63930205,4.2583704000000004,10.769144,6.510773600000001,7.5745627833333335,4.70782,9.904726,5.196905999999999,7.722412147524753,7.722412147524753,7.722412147524753,7.722412147524753,7.8250829525,4.0211487,11.247287,7.226138300000001,18736320.666666668,13006336.0,24910336.0,11904000.0,19212626.827586208,19212626.827586208,19212626.827586208,19212626.827586208,,,,,23416105.33333333,17558016.0,27472896.0,9914880.0,23413934.344827585,23413934.344827585,23413934.344827585,23413934.344827585,27.50828379416282,25.409,29.9254838709677,4.516483870967697,27.39493362422092,24.6722580645161,30.174137931034497,5.501879866518396,27.226534306526656,24.4338709677419,30.174137931034497,5.740266963292598,27.513011315482807,25.2883870967742,30.174137931034497,4.885750834260295,27.034163435074174,27.034163435074174,27.034163435074174,27.034163435074174,2.721098502304148,0.0,10.466,10.466,1.0683086085509472,0.0,11.698,11.698,0.7304609925931812,0.0,11.698,11.698,1.6247838349930257,0.0,11.698,11.698,0.5368583313033245,0.5368583313033245,0.5368583313033245,0.5368583313033245,1461.0226999999998,0.09437549,0.0,47,8,5,5
-16.117886,145.861445,14010,2017-10,0.0873,0.8028,0.0924,0.0148,0.0024,POINT (145.861445 -16.117886),6.550298690795901,0.29723138,21552640,26272768,-3,29315,0.0,26.1212903225806,59.408,281.21715072019697,2017,62007.7519560488,40764.680322460496,24601860,1.6845231084543402,bananas,Fruits,46469.014893511834,0.19577038,617820.788480878,0.19577038,0.049878664,0.015724408,0.0036124323999999998,0.09982752,0.06623989,0.09437549,0.038027342,0.0,689.3886,1383.6270000000006,692.2040999999997,102690.34273661507,7.636718174999999,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105000000001,7.712184825742574,7.712184825742574,7.712184825742574,7.712184825742574,7.821536789166667,3.9806209999999997,11.245822,7.265200999999999,18740630.0,13016064.0,24953344.0,11937280.0,19221639.79310345,19221639.79310345,19221639.79310345,19221639.79310345,,,,,23426729.33333333,17625600.0,27395072.0,9769472.0,23429047.17241379,23429047.17241379,23429047.17241379,23429047.17241379,27.52255734767025,25.424,29.921935483871003,4.497935483871004,27.41466872759857,24.6925806451613,30.1731034482759,5.480522803114599,27.24550290854477,24.41580645161289,30.1731034482759,5.757296996663007,27.52767305714462,25.317,30.1731034482759,4.856103448275904,27.05219226532364,27.05219226532364,27.05219226532364,27.05219226532364,2.6835567716333824,0.0,10.3033333333333,10.3033333333333,1.0767890729558411,0.0,11.478333333333302,11.478333333333302,0.7348388789572186,0.0,11.478333333333302,11.478333333333302,1.5971323880590411,0.0,11.478333333333302,11.478333333333302,0.5373746307025954,0.5373746307025954,0.5373746307025954,0.5373746307025954,1383.6270000000006,0.09437549,0.0,48,8,5,5
-16.080297,145.859033,14011,2017-10,0.1139,0.813,0.0426,0.0084,0.0218,POINT (145.859033 -16.080297),6.550298690795901,0.29723138,21552640,26272768,-4,29314,0.0,26.1190322580645,60.028,108.468300442745,2017,64868.4524639776,40589.535371358,24601860,1.6845231084543402,bananas,Fruits,47854.42945846531,0.19577038,615076.3682603664,0.19577038,0.048901208,0.015724408,0.00050438,0.058304597,0.06623989,0.08352024,0.038916014,0.0,657.6589,1327.6011,658.3257,106832.7592821273,7.636718174999999,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105000000001,7.712184825742574,7.712184825742574,7.712184825742574,7.712184825742574,7.821536789166667,3.9806209999999997,11.245822,7.265200999999999,18740630.0,13016064.0,24953344.0,11937280.0,19221639.79310345,19221639.79310345,19221639.79310345,19221639.79310345,,,,,23426729.33333333,17625600.0,27395072.0,9769472.0,23429047.17241379,23429047.17241379,23429047.17241379,23429047.17241379,27.52255734767025,25.424,29.921935483871003,4.497935483871004,27.41466872759857,24.6925806451613,30.1731034482759,5.480522803114599,27.24550290854477,24.41580645161289,30.1731034482759,5.757296996663007,27.52767305714462,25.317,30.1731034482759,4.856103448275904,27.05219226532364,27.05219226532364,27.05219226532364,27.05219226532364,2.6835567716333824,0.0,10.3033333333333,10.3033333333333,1.0767890729558411,0.0,11.478333333333302,11.478333333333302,0.7348388789572186,0.0,11.478333333333302,11.478333333333302,1.5971323880590411,0.0,11.478333333333302,11.478333333333302,0.5373746307025954,0.5373746307025954,0.5373746307025954,0.5373746307025954,1327.6011,0.08352024,0.0,48,8,5,5
-15.39642,145.766818,12037,2017-10,0.0949,0.8121,0.0726,0.0184,0.0015,POINT (145.766818 -15.39642),7.336431503295901,0.4969737,21928960,26290688,-2,28623,0.0,26.1516129032258,58.674,524.242060296797,2017,66903.8912213734,53451.634182680704,24601860,1.6845231084543402,bananas,Fruits,102060.55581225161,0.19577038,572296.0116139211,0.19577038,0.035691235,1.2220535,0.037455592,0.12648132,0.06623989,0.06610508,0.06485351,0.0,192.56,894.9001999999997,257.185,86304.62124344528,7.63930205,4.2583704000000004,10.769144,6.510773600000001,7.5745627833333335,4.70782,9.904726,5.196905999999999,7.722412147524753,7.722412147524753,7.722412147524753,7.722412147524753,7.8250829525,4.0211487,11.247287,7.226138300000001,18736320.666666668,13006336.0,24910336.0,11904000.0,19212626.827586208,19212626.827586208,19212626.827586208,19212626.827586208,,,,,23416105.33333333,17558016.0,27472896.0,9914880.0,23413934.344827585,23413934.344827585,23413934.344827585,23413934.344827585,27.50828379416282,25.409,29.9254838709677,4.516483870967697,27.39493362422092,24.6722580645161,30.174137931034497,5.501879866518396,27.226534306526656,24.4338709677419,30.174137931034497,5.740266963292598,27.513011315482807,25.2883870967742,30.174137931034497,4.885750834260295,27.034163435074174,27.034163435074174,27.034163435074174,27.034163435074174,2.721098502304148,0.0,10.466,10.466,1.0683086085509472,0.0,11.698,11.698,0.7304609925931812,0.0,11.698,11.698,1.6247838349930257,0.0,11.698,11.698,0.5368583313033245,0.5368583313033245,0.5368583313033245,0.5368583313033245,894.9001999999997,0.06610508,0.0,59,10,5,5
-15.390548,145.781839,12036,2017-10,0.1118,0.7337,0.1222,0.0232,0.0091,POINT (145.781839 -15.390548),7.336431503295901,0.4969737,21928960,26290688,-26,28622,0.0,26.1516129032258,58.674,206.356503194656,2017,67631.31059114389,54042.806361920404,24601860,1.6845231084543402,bananas,Fruits,103213.40234898496,0.19577038,570626.71840364,0.19577038,0.035691235,1.2220535,0.037455592,0.12648132,0.06623989,0.06610508,0.06485351,0.0,192.56,803.8346000000001,243.12850000000003,87581.10329516314,7.636718174999999,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105000000001,7.712184825742574,7.712184825742574,7.712184825742574,7.712184825742574,7.821536789166667,3.9806209999999997,11.245822,7.265200999999999,18740630.0,13016064.0,24953344.0,11937280.0,19221639.79310345,19221639.79310345,19221639.79310345,19221639.79310345,,,,,23426729.33333333,17625600.0,27395072.0,9769472.0,23429047.17241379,23429047.17241379,23429047.17241379,23429047.17241379,27.52255734767025,25.424,29.921935483871003,4.497935483871004,27.41466872759857,24.6925806451613,30.1731034482759,5.480522803114599,27.24550290854477,24.41580645161289,30.1731034482759,5.757296996663007,27.52767305714462,25.317,30.1731034482759,4.856103448275904,27.05219226532364,27.05219226532364,27.05219226532364,27.05219226532364,2.6835567716333824,0.0,10.3033333333333,10.3033333333333,1.0767890729558411,0.0,11.478333333333302,11.478333333333302,0.7348388789572186,0.0,11.478333333333302,11.478333333333302,1.5971323880590411,0.0,11.478333333333302,11.478333333333302,0.5373746307025954,0.5373746307025954,0.5373746307025954,0.5373746307025954,803.8346000000001,0.06610508,0.0,59,10,5,5
-15.343339000000002,145.788655,12038,2017-10,0.1012,0.8128,0.0591,0.0148,0.012,POINT (145.788655 -15.343339),7.280279159545901,0.4969737,21881856,26247168,-1,28960,0.0,26.155483870967693,58.443999999999996,398.309398369433,2017,64770.1544555341,50855.9100425746,24601860,1.6845231084543402,bananas,Fruits,108404.57480728178,0.19577038,566816.3773498401,0.19577038,0.035691235,1.2220535,0.037455592,0.12648132,0.06623989,0.06610508,0.06485351,0.0,192.56,852.4299999999997,284.33799999999997,86603.24086478265,7.636718174999999,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105000000001,7.712184825742574,7.712184825742574,7.712184825742574,7.712184825742574,7.821536789166667,3.9806209999999997,11.245822,7.265200999999999,18740630.0,13016064.0,24953344.0,11937280.0,19221639.79310345,19221639.79310345,19221639.79310345,19221639.79310345,,,,,23426729.33333333,17625600.0,27395072.0,9769472.0,23429047.17241379,23429047.17241379,23429047.17241379,23429047.17241379,27.52255734767025,25.424,29.921935483871003,4.497935483871004,27.41466872759857,24.6925806451613,30.1731034482759,5.480522803114599,27.24550290854477,24.41580645161289,30.1731034482759,5.757296996663007,27.52767305714462,25.317,30.1731034482759,4.856103448275904,27.05219226532364,27.05219226532364,27.05219226532364,27.05219226532364,2.6835567716333824,0.0,10.3033333333333,10.3033333333333,1.0767890729558411,0.0,11.478333333333302,11.478333333333302,0.7348388789572186,0.0,11.478333333333302,11.478333333333302,1.5971323880590411,0.0,11.478333333333302,11.478333333333302,0.5373746307025954,0.5373746307025954,0.5373746307025954,0.5373746307025954,852.4299999999997,0.06610508,0.0,58,10,5,5
-14.956771,145.703541,12033,2017-10,0.0801,0.8436,0.0419,0.0184,0.0159,POINT (145.703541 -14.956771),7.290777206420901,0.09645991,21873664,26178560,-30,28275,0.0,26.16709677419351,60.065998,523.086007432093,2017,41520.7965977088,29605.038928384503,24601860,1.6845231084543402,bananas,Fruits,147733.4639223392,0.19577038,549080.6604398169,0.19577038,0.04769796,1.2220535,0.037455592,0.0008939171699999998,0.06623989,0.07687114,0.07147461,0.0,156.1737,1297.3629999999996,1105.7749,75886.27137466728,7.636718174999999,4.2373743,10.779886,6.5425117,7.5582460875,4.471492,9.847597,5.376105000000001,7.712184825742574,7.712184825742574,7.712184825742574,7.712184825742574,7.821536789166667,3.9806209999999997,11.245822,7.265200999999999,18740630.0,13016064.0,24953344.0,11937280.0,19221639.79310345,19221639.79310345,19221639.79310345,19221639.79310345,,,,,23426729.33333333,17625600.0,27395072.0,9769472.0,23429047.17241379,23429047.17241379,23429047.17241379,23429047.17241379,27.516393113159236,25.4173333333333,29.92774193548389,4.510408602150591,27.404981324266824,24.684193548387107,30.1744827586207,5.490289210233594,27.23600183294489,24.421935483871003,30.1744827586207,5.7525472747496975,27.52011013670393,25.3045161290323,30.1744827586207,4.869966629588402,27.042872198954573,27.042872198954573,27.042872198954573,27.042872198954573,2.6451644265232974,0.0,10.143,10.143,1.0589682791284851,0.0,11.484666666666698,11.484666666666698,0.7179044600923425,0.0,11.484666666666698,11.484666666666698,1.5967401764747438,0.0,11.484666666666698,11.484666666666698,0.5330913872277291,0.5330913872277291,0.5330913872277291,0.5330913872277291,1297.3629999999996,0.07687114,0.0,57,10,5,5
-14.947281,145.698386,12034,2017-10,0.091,0.755,0.11,0.028999999999999998,0.0149,POINT (145.698386 -14.947281),7.290777206420901,0.09645991,21873664,26178560,-4,28275,0.0,26.16709677419351,60.065998,348.532175881491,2017,41046.3677648753,29404.4869744336,24601860,1.6845231084543402,bananas,Fruits,148673.08148421525,0.19577038,548956.9036264956,0.19577038,0.04769796,1.2220535,0.037455592,0.0008939171699999998,0.06623989,0.07687114,0.07147461,0.0,139.84429999999998,1277.5932,1107.2116999999996,75605.28429808839,8.211832125,4.7998743,11.213968,6.4140937000000005,7.925199570833333,5.4210614999999995,10.650888,5.2298265,8.042782645049504,8.042782645049504,8.042782645049504,8.042782645049504,8.0986058675,4.4164124000000005,11.404513,6.988100599999999,18808086.0,12564992.0,24879616.0,12314624.0,19237370.55172414,19237370.55172414,19237370.55172414,19237370.55172414,,,,,23602985.33333333,17298432.0,28169216.0,10870784.0,23556835.310344826,23556835.310344826,23556835.310344826,23556835.310344826,27.1174742063492,24.886451612903198,29.8706451612903,4.984193548387104,26.89063722036831,23.481935483871002,29.8768965517241,6.3949610678531,26.730930892349523,23.1945161290323,29.8768965517241,6.682380422691799,27.154112241114465,24.6954838709677,29.8768965517241,5.181412680756402,26.558617923671953,26.558617923671953,26.558617923671953,26.558617923671953,1.6960787250384026,0.0,6.61333333333333,6.61333333333333,0.5180616432279253,0.0,7.472,7.472,0.35202818740399383,0.0,7.472,7.472,1.0866921921623676,0.0,7.472,7.472,0.2648321265087578,0.2648321265087578,0.2648321265087578,0.2648321265087578,1277.5932,0.07687114,0.0,57,10,5,5
-14.936460999999998,145.684025,12030,2017-10,0.1043,0.741,0.1221,0.0284,0.004,POINT (145.684025 -14.936461),7.290777206420901,0.09645991,21873664,26178560,-1,28274,0.0,26.178064516128998,60.065998,584.684731229193,2017,39636.399307794796,28389.021056498706,24601860,1.6845231084543402,bananas,Fruits,149586.77246429966,0.19577038,549579.7278516793,0.19577038,0.04769796,1.2220535,0.037455592,0.0008939171699999998,0.06623989,0.07687114,0.07147461,0.0,139.42739999999998,1265.9982,1125.6089000000004,74428.66046180713,2.3865350666666667,1.5620578999999999,2.9284327,1.3663748,2.3111045291666668,1.5566725000000001,3.3610935,1.8044209999999998,2.3804895574257428,2.3804895574257428,2.3804895574257428,2.3804895574257428,2.371758535833333,1.3301158000000002,3.564427,2.2343112,18298219.33333333,12612608.0,23038976.0,10426368.0,18919815.775862068,18919815.775862068,18919815.775862068,18919815.775862068,,,,,23435646.66666667,18975232.0,25942528.0,6967296.0,23497204.96551724,23497204.96551724,23497204.96551724,23497204.96551724,28.95112839221711,27.5312903225806,30.367666666666693,2.8363763440860943,28.78745657057224,26.6322580645161,30.503333333333305,3.871075268817204,28.705247087151516,26.452903225806487,30.503333333333305,4.050430107526818,28.86931931091865,26.6322580645161,30.503333333333305,3.871075268817204,28.59335814647119,28.59335814647119,28.59335814647119,28.59335814647119,0.10470033282130058,0.0,0.45,0.45,0.11736703104860785,0.0,1.3,1.3,0.10997803213888452,0.0,1.3,1.3,0.17979077060931906,0.0,0.988333333333333,0.988333333333333,0.10968226628937154,0.10968226628937154,0.10968226628937154,0.10968226628937154,1265.9982,0.07687114,0.0,57,10,5,5
-14.626032,145.634322,12004,2017-10,0.0429,0.8823,0.0247,0.0165,0.0335,POINT (145.634322 -14.626032),7.222417831420901,0.08042026,21949952,26078208,-45,27929,0.0,26.195806451612892,58.856,641.0207691830327,2017,51958.4904489447,19432.8429449717,24601860,1.6845231084543402,sugar cane,Other crops,182783.32869565726,9.462064,535333.495249695,9.462064,0.05443509,1.2220535,0.021131855,0.0019766545999999998,0.1935582,0.072830155,0.041240234,0.0,130.7599,1231.7071,820.2337,85918.60398910039,2.3865350666666667,1.5620578999999999,2.9284327,1.3663748,2.3111045291666668,1.5566725000000001,3.3610935,1.8044209999999998,2.3804895574257428,2.3804895574257428,2.3804895574257428,2.3804895574257428,2.371758535833333,1.3301158000000002,3.564427,2.2343112,18298219.33333333,12612608.0,23038976.0,10426368.0,18919815.775862068,18919815.775862068,18919815.775862068,18919815.775862068,,,,,23435646.66666667,18975232.0,25942528.0,6967296.0,23497204.96551724,23497204.96551724,23497204.96551724,23497204.96551724,28.95112839221711,27.5312903225806,30.367666666666693,2.8363763440860943,28.78745657057224,26.6322580645161,30.503333333333305,3.871075268817204,28.705247087151516,26.452903225806487,30.503333333333305,4.050430107526818,28.86931931091865,26.6322580645161,30.503333333333305,3.871075268817204,28.59335814647119,28.59335814647119,28.59335814647119,28.59335814647119,0.10470033282130058,0.0,0.45,0.45,0.11736703104860785,0.0,1.3,1.3,0.10997803213888452,0.0,1.3,1.3,0.17979077060931906,0.0,0.988333333333333,0.988333333333333,0.10968226628937154,0.10968226628937154,0.10968226628937154,0.10968226628937154,1231.7071,0.072830155,0.0,55,10,5,5
-14.589404,145.63274199999995,12028,2017-10,0.0862,0.8798,0.0201,0.0121,0.0016,POINT (145.632742 -14.589404),7.246831893920901,0.08042026,22032896,25972736,-4,27589,0.0,26.2090322580645,58.903999999999996,302.415803828462,2017,54997.390787562996,20673.6772702663,24601860,1.6845231084543402,sugar cane,Other crops,186776.02727517823,9.462064,532737.5732710175,9.462064,0.061026625,1.2220535,0.021131855,0.0031811201,0.1935582,0.06831907,0.05251953,0.0,128.8108,1140.0026,561.8639000000002,88436.27909257243,2.3865350666666667,1.5620578999999999,2.9284327,1.3663748,2.3111045291666668,1.5566725000000001,3.3610935,1.8044209999999998,2.3804895574257428,2.3804895574257428,2.3804895574257428,2.3804895574257428,2.371758535833333,1.3301158000000002,3.564427,2.2343112,18298219.33333333,12612608.0,23038976.0,10426368.0,18919815.775862068,18919815.775862068,18919815.775862068,18919815.775862068,,,,,23435646.66666667,18975232.0,25942528.0,6967296.0,23497204.96551724,23497204.96551724,23497204.96551724,23497204.96551724,28.95112839221711,27.5312903225806,30.367666666666693,2.8363763440860943,28.78745657057224,26.6322580645161,30.503333333333305,3.871075268817204,28.705247087151516,26.452903225806487,30.503333333333305,4.050430107526818,28.86931931091865,26.6322580645161,30.503333333333305,3.871075268817204,28.59335814647119,28.59335814647119,28.59335814647119,28.59335814647119,0.10470033282130058,0.0,0.45,0.45,0.11736703104860785,0.0,1.3,1.3,0.10997803213888452,0.0,1.3,1.3,0.17979077060931906,0.0,0.988333333333333,0.988333333333333,0.10968226628937154,0.10968226628937154,0.10968226628937154,0.10968226628937154,1140.0026,0.06831907,0.0,56,10,5,5
-14.57076,145.616094,12005,2017-10,0.0591,0.7207,0.0187,0.0067,0.1945,POINT (145.616094 -14.57076),7.529302597045901,0.5723039000000001,22146048,25955328,-34,27589,0.0,26.2090322580645,59.302,428.7696673784909,2017,55594.1958980479,20127.2829977549,24601860,1.6845231084543402,sugar cane,Other crops,188550.7863473254,9.462064,532699.5842807053,9.462064,0.061026625,0.57115674,0.021131855,0.0031811201,0.1935582,0.06831907,0.05251953,0.0,104.1539,1027.4841999999996,513.4377,88514.2490683926,4.976968858333334,2.96489,6.5054717,3.5405817,4.746926133333333,3.0566726,6.969736,3.9130634,4.900428134158415,4.900428134158415,4.900428134158415,4.900428134158415,4.9015192941666665,2.452251,7.7641339999999985,5.311882999999998,19833366.0,13569024.0,24794624.0,11225600.0,20522155.103448275,20522155.103448275,20522155.103448275,20522155.103448275,,,,,23816062.66666667,19335680.0,26402816.0,7067136.0,23869579.03448276,23869579.03448276,23869579.03448276,23869579.03448276,28.95112839221711,27.5312903225806,30.367666666666693,2.8363763440860943,28.78745657057224,26.6322580645161,30.503333333333305,3.871075268817204,28.705247087151516,26.452903225806487,30.503333333333305,4.050430107526818,28.86931931091865,26.6322580645161,30.503333333333305,3.871075268817204,28.59335814647119,28.59335814647119,28.59335814647119,28.59335814647119,0.10470033282130058,0.0,0.45,0.45,0.11736703104860785,0.0,1.3,1.3,0.10997803213888452,0.0,1.3,1.3,0.17979077060931906,0.0,0.988333333333333,0.988333333333333,0.10968226628937154,0.10968226628937154,0.10968226628937154,0.10968226628937154,1027.4841999999996,0.06831907,0.0,56,10,5,5
-14.508070000000002,145.562205,12025,2017-10,0.1717,0.7665,0.0535,0.0079,0.0001,POINT (145.562205 -14.50807),7.529302597045901,0.41768283,22146048,25955328,-2,27249,0.0,26.219677419354802,59.071999999999996,319.997132632392,2017,58603.0241857237,21097.7125054571,24601860,1.6845231084543402,sugar cane,Other crops,194706.7110246476,0.11001137,531517.7637393427,0.11001137,0.061026625,0.57115674,0.021131855,0.0031811201,0.1935582,0.06831907,0.05251953,0.0,0.0,755.8836000000001,321.2306,89538.80053536012,4.976968858333334,2.96489,6.5054717,3.5405817,4.746926133333333,3.0566726,6.969736,3.9130634,4.900428134158415,4.900428134158415,4.900428134158415,4.900428134158415,4.9015192941666665,2.452251,7.7641339999999985,5.311882999999998,19833366.0,13569024.0,24794624.0,11225600.0,20522155.103448275,20522155.103448275,20522155.103448275,20522155.103448275,,,,,23816062.66666667,19335680.0,26402816.0,7067136.0,23869579.03448276,23869579.03448276,23869579.03448276,23869579.03448276,28.95112839221711,27.5312903225806,30.367666666666693,2.8363763440860943,28.78745657057224,26.6322580645161,30.503333333333305,3.871075268817204,28.705247087151516,26.452903225806487,30.503333333333305,4.050430107526818,28.86931931091865,26.6322580645161,30.503333333333305,3.871075268817204,28.59335814647119,28.59335814647119,28.59335814647119,28.59335814647119,0.10470033282130058,0.0,0.45,0.45,0.11736703104860785,0.0,1.3,1.3,0.10997803213888452,0.0,1.3,1.3,0.17979077060931906,0.0,0.988333333333333,0.988333333333333,0.10968226628937154,0.10968226628937154,0.10968226628937154,0.10968226628937154,755.8836000000001,0.06831907,0.0,52,10,5,5
